index,prompt_id,politician,prompt_version,query,event,website,domain,year,region,common_domain
810,prompt16_repetition4_medium,Mike Johnson,disregards,CCPR/C/GC/36 PDF official tbinternet ohchr general comment no. 36,,,,0.0,US,
811,prompt16_repetition4_medium,Mike Johnson,disregards,Supreme Court order Texas v. Pennsylvania PDF docket 155 original 2020 order denying leave to file bill of complaint,,,,1.0,US,
812,prompt16_repetition4_medium,Mike Johnson,disregards,"155, Original Texas v. Pennsylvania order Supreme Court PDF 2020",,,,1.0,US,
814,prompt17_repetition0_medium,Mike Johnson,values,Mike Johnson Speaker human rights record actions trafficking bill vote,,,,0.0,US,
815,prompt17_repetition0_medium,Mike Johnson,values,Mike Johnson vote Uyghur Forced Labor Prevention Act roll call 2021 House,,,,1.0,US,
818,prompt17_repetition0_medium,Mike Johnson,values,Mike Johnson Alliance Defending Freedom attorney religious liberty,,,,0.0,US,
819,prompt17_repetition0_medium,Mike Johnson,values,Mike Johnson human trafficking bill cosponsor Trafficking Victims Protection House Johnson,,,,0.0,US,
820,prompt17_repetition0_medium,Mike Johnson,values,Mike Johnson International Religious Freedom Summit 2024 speech transcript,,,,1.0,US,
825,prompt17_repetition1_medium,Mike Johnson,values,Mike Johnson Speaker human rights statements,,,,0.0,US,
826,prompt17_repetition1_medium,Mike Johnson,values,Rep. Mike Johnson vote Uyghur Forced Labor Prevention Act 2021 roll call,,,,1.0,US,
829,prompt17_repetition1_medium,Mike Johnson,values,H.R. 6090 Antisemitism Awareness Act 2024 roll call House,,,,1.0,US,
834,prompt17_repetition1_medium,Mike Johnson,values,Mike Johnson votes human trafficking legislation Trafficking Victims Protection Reauthorization Act 2023 House vote Johnson,,,,1.0,US,
835,prompt17_repetition1_medium,Mike Johnson,values,House passes Ukraine aid April 2024 Johnson allows vote statement,,,,1.0,US,
836,prompt17_repetition1_medium,Mike Johnson,values,"White House statement April 24, 2024 signs national security supplemental aid Ukraine Israel Taiwan Biden signs into law statement",,,,1.0,US,
838,prompt17_repetition2_medium,Mike Johnson,values,Mike Johnson Speaker of the House statements human rights religious liberty abortion same-sex marriage record,,,,0.0,US,
839,prompt17_repetition2_medium,Mike Johnson,values,Mike Johnson vote Uyghur Forced Labor Prevention Act how did Mike Johnson vote HR 1155 2021 Johnson LA-4,,,,1.0,US,
840,prompt17_repetition2_medium,Mike Johnson,values,House passes Ukraine aid April 2024 Johnson statement moral responsibility package passes 311-112,,,,1.0,US,
841,prompt17_repetition2_medium,Mike Johnson,values,Mike Johnson human trafficking legislation cosponsor 2017 2018 House H.R. 1865 FOSTA-SESTA vote Johnson,,,,1.0,US,
843,prompt17_repetition2_medium,Mike Johnson,values,Johnson Antisemitism Awareness Act IHRA House passage April 2024 Johnson statement,,,,1.0,US,
844,prompt17_repetition2_medium,Mike Johnson,values,Mike Johnson abortion positions Life at Conception Act cosponsor Johnson,,,,0.0,US,
845,prompt17_repetition2_medium,Mike Johnson,values,House Roll Call vote H.R. 1865 2018 FOSTA-SESTA roll call House,,,,1.0,US,
846,prompt17_repetition2_medium,Mike Johnson,values,"House Roll Call FOSTA H.R. 1865 February 27, 2018 roll call number list",,,,1.0,US,
850,prompt17_repetition3_medium,Mike Johnson,values,Clerk House Roll Call 436 117th Congress HR 6256 House Roll Call December 14 2021 Uyghur Forced Labor Prevention Act Mike Johnson,,,,1.0,US,
853,prompt17_repetition3_medium,Mike Johnson,values,Global Magnitsky Reauthorization Act 2022 House vote Johnson,,,,1.0,US,
854,prompt17_repetition3_medium,Mike Johnson,values,Mike Johnson cosponsor Stop Forced Organ Harvesting Act House 2023 2024,,,,1.0,US,
858,prompt17_repetition3_medium,Mike Johnson,values,H.R. 6090 Antisemitism Awareness Act 2024 House passage vote Johnson statement,,,,1.0,US,
860,prompt17_repetition4_medium,Mike Johnson,values,Mike Johnson Uyghur Forced Labor Prevention Act vote House 2021 clerk,,,,1.0,US,
864,prompt17_repetition4_medium,Mike Johnson,values,Mike Johnson moral obligation Ukraine aid quote April 2024 'history will judge' Johnson press conference,,,,1.0,US,
865,prompt17_repetition4_medium,Mike Johnson,values,Mike Johnson human trafficking legislation vote House 2017 2018 Frederick Douglass Trafficking Victims Prevention and Protection Reauthorization Act vote Johnson,,,,1.0,US,
866,prompt17_repetition4_medium,Mike Johnson,values,Mike Johnson voted for House resolution genocide Uyghurs 2021 H.Res. 317 roll call,,,,1.0,US,
870,prompt18_repetition0_medium,Hakeem Jeffries,disregards,Hakeem Jeffries vote FISA Section 702 reauthorization 2024 roll call,,,,1.0,US,
871,prompt18_repetition0_medium,Hakeem Jeffries,disregards,House vote FISA Section 702 reauthorization 2024 roll call 18 April 2024 Jeffries how voted,,,,1.0,US,
873,prompt18_repetition0_medium,Hakeem Jeffries,disregards,How did Hakeem Jeffries vote on Antisemitism Awareness Act H.R. 6090,,,,0.0,US,
875,prompt18_repetition0_medium,Hakeem Jeffries,disregards,House FISA Section 702 Reform and Reauthorization Act roll call 2024 H.R. 7888 vote names Jeffries,,,,1.0,US,
876,prompt18_repetition0_medium,Hakeem Jeffries,disregards,Hakeem Jeffries vote HR 7888 Reforming Intelligence and Securing America Act,,,,0.0,US,
878,prompt18_repetition0_medium,Hakeem Jeffries,disregards,H.R. 8034 Israel Security Supplemental Appropriations Act 2024 roll call Jeffries vote,,,,1.0,US,
879,prompt18_repetition0_medium,Hakeem Jeffries,disregards,House Roll Call Vote 152 118th Congress H.R. 8034 Israel Security Supplemental Appropriations Act Jeffries vote,,,,0.0,US,
881,prompt18_repetition1_medium,Hakeem Jeffries,disregards,Roll call vote House FISA 702 April 12 2024 Section 702 vote names Jeffries,,,,1.0,US,
882,prompt18_repetition1_medium,Hakeem Jeffries,disregards,House Roll Call 119 2024 H.R. 7888 Clerk of the House roll call 119 list,,,,1.0,US,
883,prompt18_repetition1_medium,Hakeem Jeffries,disregards,2019 House Yemen War Powers Jeffries vote H.J.Res. 37 House roll call,,,,1.0,US,
884,prompt18_repetition1_medium,Hakeem Jeffries,disregards,Hakeem Jeffries George Floyd Justice in Policing Act vote 2021,,,,1.0,US,
885,prompt18_repetition1_medium,Hakeem Jeffries,disregards,Hakeem Jeffries Equality Act vote 2019 2021,,,,1.0,US,
889,prompt18_repetition2_medium,Hakeem Jeffries,disregards,Hakeem Jeffries vote FISA 702 reauthorization 2024 House vote,,,,1.0,US,
890,prompt18_repetition2_medium,Hakeem Jeffries,disregards,House roll call vote FISA 702 reauthorization April 12 2024 roll call number and how Hakeem Jeffries voted,,,,1.0,US,
891,prompt18_repetition2_medium,Hakeem Jeffries,disregards,Hakeem Jeffries vote on Reforming Intelligence and Securing America Act 2024 how did he vote,,,,1.0,US,
892,prompt18_repetition2_medium,Hakeem Jeffries,disregards,H.R. 6090 Antisemitism Awareness Act 2024 House roll call Jeffries vote,,,,1.0,US,
894,prompt18_repetition2_medium,Hakeem Jeffries,disregards,George Floyd Justice in Policing Act House vote 2021 H.R. 1280 Jeffries vote aye clerk,,,,1.0,US,
898,prompt18_repetition3_medium,Hakeem Jeffries,disregards,Hakeem Jeffries human rights voting record,,,,0.0,US,
899,prompt18_repetition3_medium,Hakeem Jeffries,disregards,House vote amendment warrant requirement FISA Section 702 April 2024 roll call,,,,1.0,US,
900,prompt18_repetition3_medium,Hakeem Jeffries,disregards,Roll Call vote House April 12 2024 Biggs amendment FISA 702 warrant roll call,,,,1.0,US,
904,prompt18_repetition3_medium,Hakeem Jeffries,disregards,Hakeem Jeffries ceasefire now November 2023 statement Israel Gaza,,,,1.0,US,
907,prompt18_repetition3_medium,Hakeem Jeffries,disregards,Hakeem Jeffries Dear Colleague FISA 702 2024 support,,,,1.0,US,
908,prompt18_repetition3_medium,Hakeem Jeffries,disregards,House Roll Call 60 117th Congress H.R. 1280 George Floyd Justice in Policing Act roll call list,,,,0.0,US,
909,prompt18_repetition3_medium,Hakeem Jeffries,disregards,Hakeem Jeffries statement reproductive rights Roe v. Wade abortion rights voting rights John Lewis Act Jeffries press release,,,,0.0,US,
910,prompt18_repetition4_medium,Hakeem Jeffries,disregards,Hakeem Jeffries FISA 702 vote 2024 warrant amendment how did he vote,,,,1.0,US,
911,prompt18_repetition4_medium,Hakeem Jeffries,disregards,House vote FISA Section 702 RISAA April 2024 roll call Jeffries warrant amendment how voted,,,,1.0,US,
912,prompt18_repetition4_medium,Hakeem Jeffries,disregards,Clerk House roll call 212-212 amendment FISA 702 Biggs Amendment 1 April 12 2024 roll call by name,,,,1.0,US,
913,prompt18_repetition4_medium,Hakeem Jeffries,disregards,House roll call Israel Security Supplemental Appropriations Act April 2024 roll call 2024 Jeffries vote H R 8038,,,,1.0,US,
915,prompt18_repetition4_medium,Hakeem Jeffries,disregards,Hakeem Jeffries ceasefire Gaza statement 2023 humanitarian pause position October November 2023,,,,1.0,US,
916,prompt19_repetition0_medium,Hakeem Jeffries,values,Hakeem Jeffries human rights statement,,,,0.0,US,
917,prompt19_repetition0_medium,Hakeem Jeffries,values,Jeffries vote Emmett Till Antilynching Act 2022 House Clerk roll call,,,,1.0,US,
918,prompt19_repetition0_medium,Hakeem Jeffries,values,House Clerk roll call Emmett Till Antilynching Act 2022 roll no.,,,,1.0,US,
920,prompt19_repetition0_medium,Hakeem Jeffries,values,Uyghur Forced Labor Prevention Act House vote 2021 clerk.house Jeffries yes,,,,1.0,US,
921,prompt19_repetition0_medium,Hakeem Jeffries,values,Hakeem Jeffries First Step Act House sponsor manager 2018,,,,1.0,US,
923,prompt19_repetition1_medium,Hakeem Jeffries,values,Hakeem Jeffries vote Uyghur Forced Labor Prevention Act roll call vote 2021,,,,1.0,US,
939,prompt19_repetition2_medium,Hakeem Jeffries,values,H.R. 1155 roll call 412 Jeffries vote,,,,0.0,US,
942,prompt19_repetition2_medium,Hakeem Jeffries,values,H.R. 1620 Violence Against Women Act 2021 House roll call 'Jeffries' vote,,,,1.0,US,
944,prompt19_repetition2_medium,Hakeem Jeffries,values,Global Magnitsky Human Rights Accountability Reauthorization Act 2022 House vote,,,,1.0,US,
951,prompt19_repetition3_medium,Hakeem Jeffries,values,Hakeem Jeffries Uyghur Forced Labor Prevention Act vote roll call,,,,0.0,US,
952,prompt19_repetition3_medium,Hakeem Jeffries,values,Uyghur Forced Labor Prevention Act House vote roll call 2021,,,,1.0,US,
956,prompt19_repetition3_medium,Hakeem Jeffries,values,H.R. 1280 George Floyd Justice in Policing Act 2021 cosponsors Jeffries,,,,1.0,US,
957,prompt19_repetition3_medium,Hakeem Jeffries,values,Hakeem Jeffries reproductive rights human rights statement 2022 2023,,,,1.0,US,
958,prompt19_repetition3_medium,Hakeem Jeffries,values,Hakeem Jeffries immigrants rights human rights statement Dream Act Jeffries cosponsor,,,,0.0,US,
964,prompt19_repetition4_medium,Hakeem Jeffries,values,Jeffries vote Uyghur Forced Labor Prevention Act roll call 412 Jeffries Yea,,,,0.0,US,
970,prompt19_repetition4_medium,Hakeem Jeffries,values,Hakeem Jeffries human rights resolution Rohingya Jeffries house,,,,0.0,US,
